primary_label,latitude,longitude,scientific_name,common_name,date,season
comrav,42.3544,0.1121,Corvus corax,Common Raven,2017-04-27,Spring
comrav,47.2529,7.4363,Corvus corax,Common Raven,2017-10-18,Fall
comrav,64.1378,20.0755,Corvus corax,Common Raven,2017-10-12,Fall
comrav,47.4151,11.2698,Corvus corax,Common Raven,2016-03-05,Spring
comrav,50.4007,8.6125,Corvus corax,Common Raven,2017-11-18,Fall
comrav,39.9251,16.132,Corvus corax,Common Raven,2017-10-26,Fall
comrav,52.1127,9.5381,Corvus corax,Common Raven,2017-12-27,Winter
comrav,53.1234,-1.9189,Corvus corax,Common Raven,2018-01-05,Winter
comrav,40.7878,-4.0264,Corvus corax,Common Raven,2017-07-14,Summer
comrav,40.7878,-4.0264,Corvus corax,Common Raven,2017-07-14,Summer
comrav,40.7972,-4.0712,Corvus corax,Common Raven,2017-07-14,Summer
comrav,40.7972,-4.0712,Corvus corax,Common Raven,2017-07-14,Summer
comrav,40.7972,-4.0712,Corvus corax,Common Raven,2017-07-14,Summer
comrav,52.3896,20.7271,Corvus corax,Common Raven,2018-03-08,Spring
comrav,52.393,20.5365,Corvus corax,Common Raven,2018-03-09,Spring
comrav,53.2187,13.3082,Corvus corax,Common Raven,2018-03-19,Spring
comrav,53.4168,15.2115,Corvus corax,Common Raven,2018-03-13,Spring
comrav,52.1598,14.0868,Corvus corax,Common Raven,2018-03-25,Spring
comrav,49.634,26.2213,Corvus corax,Common Raven,2018-03-26,Spring
comrav,49.4116,22.0914,Corvus corax,Common Raven,2018-03-28,Spring
comrav,25.3309,-100.8544,Corvus corax,Common Raven,2018-03-30,Spring
comrav,52.7728,6.8584,Corvus corax,Common Raven,2018-01-20,Winter
comrav,44.1272,2.2654,Corvus corax,Common Raven,2018-04-01,Spring
comrav,33.7542,-118.3629,Corvus corax,Common Raven,2018-04-28,Spring
comrav,49.634,26.2213,Corvus corax,Common Raven,2018-05-27,Spring
comrav,36.0389,-111.8227,Corvus corax,Common Raven,2018-05-24,Spring
comrav,36.4286,-115.3925,Corvus corax,Common Raven,2018-05-01,Spring
comrav,36.4387,-115.359,Corvus corax,Common Raven,2018-05-22,Spring
comrav,52.3354,13.8017,Corvus corax,Common Raven,2018-06-17,Summer
comrav,47.6802,105.9233,Corvus corax,Common Raven,2018-06-03,Summer
comrav,46.4572,6.0139,Corvus corax,Common Raven,2018-06-27,Summer
comrav,46.4572,6.0139,Corvus corax,Common Raven,2018-06-27,Summer
comrav,46.4572,6.0139,Corvus corax,Common Raven,2018-06-27,Summer
comrav,58.5731,14.2489,Corvus corax,Common Raven,2009-03-28,Spring
comrav,39.8276,-6.0577,Corvus corax,Common Raven,2018-07-01,Summer
comrav,64.0702,30.3612,Corvus corax,Common Raven,2018-07-16,Summer
comrav,64.0824,30.3972,Corvus corax,Common Raven,2018-07-15,Summer
comrav,64.0647,30.3561,Corvus corax,Common Raven,2018-07-17,Summer
comrav,62.8862,74.2768,Corvus corax,Common Raven,2018-06-02,Summer
comrav,63.1648,75.4388,Corvus corax,Common Raven,2018-05-28,Spring
comrav,65.5667,-22.2334,Corvus corax,Common Raven,2018-07-24,Summer
comrav,46.6944,-121.12,Corvus corax,Common Raven,2018-08-18,Summer
comrav,52.0505,-8.3613,Corvus corax,Common Raven,2017-10-28,Fall
comrav,51.6433,105.5224,Corvus corax,Common Raven,2018-06-08,Summer
comrav,51.6433,105.5224,Corvus corax,Common Raven,2018-05-23,Spring
comrav,44.5676,3.0121,Corvus corax,Common Raven,2018-08-10,Summer
comrav,53.1234,-1.9189,Corvus corax,Common Raven,2018-11-23,Fall
comrav,64.1407,20.6069,Corvus corax,Common Raven,2018-12-06,Winter
comrav,63.9334,20.3735,Corvus corax,Common Raven,2018-04-07,Spring
comrav,49.0947,8.382,Corvus corax,Common Raven,2018-12-26,Winter
comrav,26.9122,-108.9137,Corvus corax,Common Raven,2018-07-24,Summer
comrav,27.0633,-109.0398,Corvus corax,Common Raven,2018-07-20,Summer
comrav,58.267,14.222,Corvus corax,Common Raven,2017-08-01,Summer
comrav,52.2478,104.0756,Corvus corax,Common Raven,1994-04-18,Spring
comrav,32.209,-110.7103,Corvus corax,Common Raven,2018-11-19,Fall
comrav,63.6063,20.0082,Corvus corax,Common Raven,2019-01-09,Winter
comrav,32.8814,-116.4632,Corvus corax,Common Raven,2018-11-07,Fall
comrav,32.8814,-116.4632,Corvus corax,Common Raven,2018-11-07,Fall
comrav,32.8814,-116.4632,Corvus corax,Common Raven,2018-11-07,Fall
comrav,36.1326,-115.4243,Corvus corax,Common Raven,2018-01-16,Winter
comrav,45.0944,4.0686,Corvus corax,Common Raven,2019-01-22,Winter
comrav,60.8879,11.1913,Corvus corax,Common Raven,2019-01-22,Winter
comrav,42.1104,-71.1785,Corvus corax,Common Raven,2019-01-26,Winter
comrav,54.392,-128.5305,Corvus corax,Common Raven,2017-08-14,Summer
comrav,50.0652,18.9084,Corvus corax,Common Raven,2019-02-15,Winter
comrav,64.1407,20.6069,Corvus corax,Common Raven,2019-02-21,Winter
comrav,50.0595,18.8962,Corvus corax,Common Raven,2019-02-24,Winter
comrav,50.0595,18.8962,Corvus corax,Common Raven,2019-02-24,Winter
comrav,43.0598,-0.6188,Corvus corax,Common Raven,2019-03-21,Spring
comrav,52.2759,6.9524,Corvus corax,Common Raven,2019-03-30,Spring
comrav,60.7385,10.9835,Corvus corax,Common Raven,2019-03-31,Spring
comrav,28.3023,-115.5801,Corvus corax,Common Raven,2019-02-09,Winter
comrav,40.451,-73.996,Corvus corax,Common Raven,2019-04-10,Spring
comrav,23.6498,-109.7095,Corvus corax,Common Raven,2019-02-21,Winter
comrav,59.4946,17.3537,Corvus corax,Common Raven,2019-04-19,Spring
comrav,52.7739,12.8798,Corvus corax,Common Raven,2019-04-30,Spring
comrav,60.2709,-1.2876,Corvus corax,Common Raven,2019-05-08,Spring
comrav,42.965,9.4512,Corvus corax,Common Raven,2019-04-06,Spring
comrav,43.0044,9.4058,Corvus corax,Common Raven,2019-04-14,Spring
comrav,34.285,-114.069,Corvus corax,Common Raven,2014-02-13,Winter
comrav,48.4173,-123.3407,Corvus corax,Common Raven,2019-06-16,Summer
comrav,42.1451,44.6918,Corvus corax,Common Raven,2019-06-01,Summer
comrav,28.6243,-14.0268,Corvus corax,Common Raven,2019-06-15,Summer
comrav,38.0388,-122.8,Corvus corax,Common Raven,2019-06-21,Summer
comrav,32.5458,-117.0737,Corvus corax,Common Raven,2019-06-20,Summer
comrav,49.3657,-122.6345,Corvus corax,Common Raven,2019-06-24,Summer
comrav,49.3657,-122.6345,Corvus corax,Common Raven,2019-06-24,Summer
comrav,49.3657,-122.6345,Corvus corax,Common Raven,2019-06-24,Summer
comrav,50.0844,12.8392,Corvus corax,Common Raven,2019-07-09,Summer
comrav,56.1224,48.3083,Corvus corax,Common Raven,2018-03-24,Spring
comrav,47.3928,-122.4872,Corvus corax,Common Raven,2018-07-25,Summer
comrav,53.1256,17.3436,Corvus corax,Common Raven,2019-08-21,Summer
comrav,53.1256,17.3436,Corvus corax,Common Raven,2019-08-22,Summer
comrav,53.1256,17.3436,Corvus corax,Common Raven,2019-08-22,Summer
comrav,53.1256,17.3436,Corvus corax,Common Raven,2019-08-22,Summer
comrav,53.1256,17.3436,Corvus corax,Common Raven,2019-08-22,Summer
comrav,53.1256,17.3436,Corvus corax,Common Raven,2019-08-22,Summer
comrav,53.1256,17.3436,Corvus corax,Common Raven,2019-08-22,Summer
comrav,53.1256,17.3436,Corvus corax,Common Raven,2019-08-22,Summer
comrav,53.1256,17.3436,Corvus corax,Common Raven,2019-08-22,Summer
comrav,53.1256,17.3436,Corvus corax,Common Raven,2019-08-22,Summer
comrav,53.1256,17.3436,Corvus corax,Common Raven,2019-08-22,Summer
comrav,34.4369,-111.3158,Corvus corax,Common Raven,2019-08-24,Summer
comrav,50.074,-124.7782,Corvus corax,Common Raven,2019-08-20,Summer
comrav,41.3091,0.9369,Corvus corax,Common Raven,2019-08-21,Summer
comrav,46.7221,11.2761,Corvus corax,Common Raven,2019-08-27,Summer
comrav,64.191,21.113,Corvus corax,Common Raven,2019-09-28,Fall
comrav,53.3741,-2.1667,Corvus corax,Common Raven,2019-10-07,Fall
comrav,64.1407,20.6069,Corvus corax,Common Raven,2018-12-06,Winter
comrav,64.1407,20.6069,Corvus corax,Common Raven,2019-01-09,Winter
comrav,64.1407,20.6069,Corvus corax,Common Raven,2019-02-21,Winter
comrav,52.3724,20.6421,Corvus corax,Common Raven,2019-12-16,Winter
comrav,40.451,-73.996,Corvus corax,Common Raven,2019-12-20,Winter
comrav,64.2026,19.7169,Corvus corax,Common Raven,2019-02-21,Winter
comrav,59.9021,-1.338,Corvus corax,Common Raven,2020-01-09,Winter
comrav,64.122,-21.9289,Corvus corax,Common Raven,2020-01-16,Winter
comrav,52.7216,-0.5466,Corvus corax,Common Raven,2020-01-27,Winter
comrav,41.9953,2.4178,Corvus corax,Common Raven,2020-01-26,Winter
comrav,41.5107,1.9366,Corvus corax,Common Raven,2020-01-11,Winter
comrav,52.393,20.5365,Corvus corax,Common Raven,2020-02-05,Winter
comrav,52.393,20.5365,Corvus corax,Common Raven,2020-03-05,Spring
comrav,52.393,20.5365,Corvus corax,Common Raven,2020-03-05,Spring
comrav,60.8473,10.9525,Corvus corax,Common Raven,2020-03-07,Spring
comrav,52.393,20.5365,Corvus corax,Common Raven,2020-03-10,Spring
comrav,52.393,20.5365,Corvus corax,Common Raven,2020-03-09,Spring
comrav,58.02355,-154.90401,Corvus corax,Common Raven,2016-08-25,Summer
comrav,64.1407,20.6069,Corvus corax,Common Raven,2019-02-21,Winter
comrav,50.4594,16.381,Corvus corax,Common Raven,2020-03-31,Spring
comrav,53.0371,18.0572,Corvus corax,Common Raven,2020-04-18,Spring
comrav,44.3753,5.5636,Corvus corax,Common Raven,2020-04-22,Spring
comrav,44.3753,5.5636,Corvus corax,Common Raven,2020-04-22,Spring
comrav,44.3753,5.5636,Corvus corax,Common Raven,2020-04-22,Spring
comrav,56.09,47.2614,Corvus corax,Common Raven,2020-04-19,Spring
comrav,56.0866,47.2798,Corvus corax,Common Raven,2020-04-19,Spring
comrav,60.2954,25.2024,Corvus corax,Common Raven,2020-04-24,Spring
comrav,51.6201,20.6971,Corvus corax,Common Raven,2020-04-30,Spring
comrav,33.4102,-114.6633,Corvus corax,Common Raven,2020-05-21,Spring
comrav,33.4102,-114.6633,Corvus corax,Common Raven,2020-05-21,Spring
comrav,42.4737,-76.8069,Corvus corax,Common Raven,2020-05-22,Spring
comrav,42.4737,-76.8069,Corvus corax,Common Raven,2020-05-22,Spring
comrav,55.8196,46.9725,Corvus corax,Common Raven,2020-05-06,Spring
comrav,55.8196,46.9725,Corvus corax,Common Raven,2020-05-06,Spring
comrav,47.6323,7.5325,Corvus corax,Common Raven,2020-05-16,Spring
comrav,52.8341,17.6218,Corvus corax,Common Raven,2020-05-27,Spring
comrav,52.8341,17.6218,Corvus corax,Common Raven,2020-05-27,Spring
comrav,65.1761,18.8739,Corvus corax,Common Raven,2020-05-26,Spring
comrav,56.1377,47.353,Corvus corax,Common Raven,2020-05-02,Spring
comrav,52.3663,13.5345,Corvus corax,Common Raven,2020-04-26,Spring
comrav,32.8547,-116.4201,Corvus corax,Common Raven,2020-06-15,Summer
comrav,60.2227,25.1248,Corvus corax,Common Raven,2020-06-08,Summer
comrav,60.2227,25.1248,Corvus corax,Common Raven,2020-06-08,Summer
comrav,42.1967,-114.2835,Corvus corax,Common Raven,2018-06-14,Summer
comrav,42.1967,-114.2835,Corvus corax,Common Raven,2018-06-13,Summer
comrav,49.893,13.1883,Corvus corax,Common Raven,2020-07-06,Summer
comrav,35.4018,-111.7567,Corvus corax,Common Raven,2020-07-18,Summer
comrav,17.1713,-96.7613,Corvus corax,Common Raven,2020-07-19,Summer
comrav,32.7544,-110.0535,Corvus corax,Common Raven,2020-07-19,Summer
comrav,49.4452,22.6154,Corvus corax,Common Raven,2020-07-22,Summer
comrav,42.8201,-0.6765,Corvus corax,Common Raven,2020-07-29,Summer
comrav,42.8201,-0.6765,Corvus corax,Common Raven,2020-07-29,Summer
comrav,63.9659,20.6112,Corvus corax,Common Raven,2020-07-31,Summer
comrav,32.5458,-117.0737,Corvus corax,Common Raven,2020-07-19,Summer
comrav,32.2604,-110.8707,Corvus corax,Common Raven,2020-08-05,Summer
comrav,17.2,-96.755,Corvus corax,Common Raven,2020-08-18,Summer
comrav,52.23,21.0105,Corvus corax,Common Raven,2020-09-20,Fall
comrav,49.3809,-1.1706,Corvus corax,Common Raven,2020-09-21,Fall
comrav,48.6896,-119.9398,Corvus corax,Common Raven,2020-06-15,Summer
comrav,48.6896,-119.9398,Corvus corax,Common Raven,2020-06-15,Summer
comrav,37.1051,-8.8807,Corvus corax,Common Raven,2020-10-03,Fall
comrav,64.1378,20.0755,Corvus corax,Common Raven,2020-10-15,Fall
comrav,50.114,18.9289,Corvus corax,Common Raven,2020-10-18,Fall
comrav,34.1649,-118.6648,Corvus corax,Common Raven,2020-10-18,Fall
comrav,64.2086,20.0618,Corvus corax,Common Raven,2020-10-15,Fall
comrav,42.7134,-71.6445,Corvus corax,Common Raven,2019-12-27,Winter
comrav,42.7134,-71.6445,Corvus corax,Common Raven,2020-10-31,Fall
comrav,59.9114,-1.3306,Corvus corax,Common Raven,2020-11-17,Fall
comrav,43.5352,-1.4475,Corvus corax,Common Raven,2020-11-22,Fall
comrav,64.2086,20.0618,Corvus corax,Common Raven,2020-10-18,Fall
comrav,52.0093,-8.9804,Corvus corax,Common Raven,2020-11-27,Fall
comrav,59.9167,17.9226,Corvus corax,Common Raven,2020-12-01,Winter
comrav,59.9164,17.9213,Corvus corax,Common Raven,2020-12-01,Winter
comrav,41.312,0.912,Corvus corax,Common Raven,2020-12-07,Winter
comrav,54.101,13.3918,Corvus corax,Common Raven,2020-12-21,Winter
comrav,54.101,13.3918,Corvus corax,Common Raven,2020-12-21,Winter
comrav,31.34,-109.273,Corvus corax,Common Raven,2020-05-31,Spring
comrav,31.864,-109.047,Corvus corax,Common Raven,2020-03-14,Spring
comrav,31.906,-109.1543,Corvus corax,Common Raven,2020-06-17,Summer
comrav,37.2243,34.8508,Corvus corax,Common Raven,2020-12-18,Winter
comrav,61.8399,16.6165,Corvus corax,Common Raven,2020-12-31,Winter
comrav,63.9334,20.3735,Corvus corax,Common Raven,2021-01-02,Winter
comrav,41.3399,2.0153,Corvus corax,Common Raven,2021-01-02,Winter
comrav,41.0624,-4.7733,Corvus corax,Common Raven,2021-01-03,Winter
comrav,51.4698,23.315,Corvus corax,Common Raven,2021-01-03,Winter
comrav,51.4698,23.315,Corvus corax,Common Raven,2021-01-03,Winter
comrav,54.3371,22.471,Corvus corax,Common Raven,2021-01-04,Winter
comrav,51.4698,23.315,Corvus corax,Common Raven,2021-01-01,Winter
comrav,48.8856,-123.3486,Corvus corax,Common Raven,1992-02-22,Winter
comrav,52.1683,16.6068,Corvus corax,Common Raven,2021-01-06,Winter
comrav,44.7533,4.5788,Corvus corax,Common Raven,2020-09-15,Fall
comrav,52.5608,21.2955,Corvus corax,Common Raven,2021-01-23,Winter
comrav,52.5608,21.2955,Corvus corax,Common Raven,2021-01-23,Winter
comrav,60.7385,10.9835,Corvus corax,Common Raven,2021-01-24,Winter
comrav,52.5608,21.2955,Corvus corax,Common Raven,2021-01-24,Winter
comrav,58.3667,14.2667,Corvus corax,Common Raven,2010-04-25,Spring
comyel,44.942,-93.259,Geothlypis trichas,Common Yellowthroat,2012-05-21,Spring
comyel,44.8298,-93.2462,Geothlypis trichas,Common Yellowthroat,2012-06-30,Summer
comyel,34.9224,-112.2755,Geothlypis trichas,Common Yellowthroat,2012-09-25,Fall
comyel,48.4633,-123.3728,Geothlypis trichas,Common Yellowthroat,2012-12-23,Winter
comyel,48.485,-123.362,Geothlypis trichas,Common Yellowthroat,2013-01-04,Winter
comyel,41.1815,-73.8947,Geothlypis trichas,Common Yellowthroat,2011-10-09,Fall
comyel,35.9216,-100.318,Geothlypis trichas,Common Yellowthroat,2011-05-26,Spring
comyel,18.0024,-94.5653,Geothlypis trichas,Common Yellowthroat,2013-03-27,Spring
comyel,35.329,-120.4782,Geothlypis trichas,Common Yellowthroat,2013-04-07,Spring
comyel,35.0307,-120.6205,Geothlypis trichas,Common Yellowthroat,2013-04-14,Spring
comyel,25.7551,-80.7664,Geothlypis trichas,Common Yellowthroat,2013-04-09,Spring
comyel,25.7551,-80.7664,Geothlypis trichas,Common Yellowthroat,2013-04-09,Spring
comyel,27.5597,-81.0127,Geothlypis trichas,Common Yellowthroat,2013-04-09,Spring
comyel,27.5597,-81.0127,Geothlypis trichas,Common Yellowthroat,2013-04-09,Spring
comyel,27.5597,-81.0127,Geothlypis trichas,Common Yellowthroat,2013-04-09,Spring
comyel,27.5597,-81.0127,Geothlypis trichas,Common Yellowthroat,2013-04-09,Spring
comyel,34.1301,-118.1138,Geothlypis trichas,Common Yellowthroat,2012-06-29,Summer
comyel,41.2042,-73.8861,Geothlypis trichas,Common Yellowthroat,2013-05-16,Spring
comyel,41.2042,-73.8861,Geothlypis trichas,Common Yellowthroat,2013-05-16,Spring
comyel,30.41,-91.674,Geothlypis trichas,Common Yellowthroat,1996-04-14,Spring
comyel,42.373,-71.1443,Geothlypis trichas,Common Yellowthroat,2013-05-23,Spring
comyel,36.3078,-84.2189,Geothlypis trichas,Common Yellowthroat,2013-05-22,Spring
comyel,35.062,-85.166,Geothlypis trichas,Common Yellowthroat,2013-05-26,Spring
comyel,42.6793,-72.4745,Geothlypis trichas,Common Yellowthroat,2013-06-06,Summer
comyel,44.707,-93.329,Geothlypis trichas,Common Yellowthroat,2013-06-08,Summer
comyel,40.1226,-75.0635,Geothlypis trichas,Common Yellowthroat,2013-01-27,Winter
comyel,44.4632,-104.3921,Geothlypis trichas,Common Yellowthroat,2013-05-27,Spring
comyel,44.4632,-104.3921,Geothlypis trichas,Common Yellowthroat,2013-05-27,Spring
comyel,40.0631,-75.7314,Geothlypis trichas,Common Yellowthroat,2013-07-07,Summer
comyel,40.0395,-75.6033,Geothlypis trichas,Common Yellowthroat,2013-07-13,Summer
comyel,40.0395,-75.6033,Geothlypis trichas,Common Yellowthroat,2013-07-13,Summer
comyel,40.0395,-75.6033,Geothlypis trichas,Common Yellowthroat,2013-07-13,Summer
comyel,40.0395,-75.6033,Geothlypis trichas,Common Yellowthroat,2013-07-13,Summer
comyel,44.2732,-93.998,Geothlypis trichas,Common Yellowthroat,2013-07-13,Summer
comyel,51.7431,-103.2116,Geothlypis trichas,Common Yellowthroat,2013-06-17,Summer
comyel,48.4633,-123.3728,Geothlypis trichas,Common Yellowthroat,2011-05-07,Spring
comyel,48.4633,-123.3728,Geothlypis trichas,Common Yellowthroat,2011-05-17,Spring
comyel,48.4633,-123.3728,Geothlypis trichas,Common Yellowthroat,2011-05-08,Spring
comyel,47.6584,-122.289,Geothlypis trichas,Common Yellowthroat,2011-05-14,Spring
comyel,26.9874,-108.8115,Geothlypis trichas,Common Yellowthroat,2013-12-18,Winter
comyel,48.3197,-123.5463,Geothlypis trichas,Common Yellowthroat,2011-09-01,Fall
comyel,28.8092,-111.9164,Geothlypis trichas,Common Yellowthroat,2014-02-01,Winter
comyel,28.8092,-111.9164,Geothlypis trichas,Common Yellowthroat,2014-02-01,Winter
comyel,25.1741,-80.9347,Geothlypis trichas,Common Yellowthroat,2014-02-07,Winter
comyel,25.1397,-80.9797,Geothlypis trichas,Common Yellowthroat,2014-01-26,Winter
comyel,42.1059,-83.3164,Geothlypis trichas,Common Yellowthroat,2007-04-24,Spring
comyel,42.36142,-84.19079,Geothlypis trichas,Common Yellowthroat,2007-07-06,Summer
comyel,42.36142,-84.19079,Geothlypis trichas,Common Yellowthroat,2007-07-06,Summer
comyel,42.36142,-84.19079,Geothlypis trichas,Common Yellowthroat,2007-07-06,Summer
comyel,38.0993,-103.0808,Geothlypis trichas,Common Yellowthroat,2013-05-13,Spring
comyel,39.9932,-105.2221,Geothlypis trichas,Common Yellowthroat,2013-06-13,Summer
comyel,30.347,-91.218,Geothlypis trichas,Common Yellowthroat,2014-04-20,Spring
comyel,45.5344,-92.7442,Geothlypis trichas,Common Yellowthroat,2014-05-11,Spring
comyel,41.1987,-73.8832,Geothlypis trichas,Common Yellowthroat,2014-05-21,Spring
comyel,28.8092,-111.9164,Geothlypis trichas,Common Yellowthroat,2014-05-20,Spring
comyel,40.125,-75.0701,Geothlypis trichas,Common Yellowthroat,2014-05-26,Spring
comyel,41.9651,-72.1456,Geothlypis trichas,Common Yellowthroat,2014-06-08,Summer
comyel,41.9651,-72.1456,Geothlypis trichas,Common Yellowthroat,2014-06-08,Summer
comyel,49.0802,-125.7755,Geothlypis trichas,Common Yellowthroat,2014-05-04,Spring
comyel,48.5098,-123.3985,Geothlypis trichas,Common Yellowthroat,2014-04-29,Spring
comyel,45.0621,-72.4048,Geothlypis trichas,Common Yellowthroat,2014-05-25,Spring
comyel,45.0621,-72.4048,Geothlypis trichas,Common Yellowthroat,2014-05-25,Spring
comyel,38.0856,-103.1244,Geothlypis trichas,Common Yellowthroat,2014-06-06,Summer
comyel,38.0856,-103.1244,Geothlypis trichas,Common Yellowthroat,2014-06-06,Summer
comyel,33.271,-112.7802,Geothlypis trichas,Common Yellowthroat,2014-06-21,Summer
comyel,42.0349,-79.4193,Geothlypis trichas,Common Yellowthroat,2014-06-21,Summer
comyel,48.4644,-123.3734,Geothlypis trichas,Common Yellowthroat,2014-06-12,Summer
comyel,40.1175,-75.0627,Geothlypis trichas,Common Yellowthroat,2013-05-11,Spring
comyel,41.9661,-71.6847,Geothlypis trichas,Common Yellowthroat,2014-06-30,Summer
comyel,48.4183,-107.6657,Geothlypis trichas,Common Yellowthroat,2014-06-06,Summer
comyel,48.4183,-107.6657,Geothlypis trichas,Common Yellowthroat,2014-06-06,Summer
comyel,38.0707,-122.8246,Geothlypis trichas,Common Yellowthroat,1995-06-01,Summer
comyel,33.38,-112.3074,Geothlypis trichas,Common Yellowthroat,2014-07-17,Summer
comyel,44.228,-68.312,Geothlypis trichas,Common Yellowthroat,2014-07-11,Summer
comyel,44.228,-68.312,Geothlypis trichas,Common Yellowthroat,2014-07-11,Summer
comyel,33.3896,-112.2599,Geothlypis trichas,Common Yellowthroat,2014-07-19,Summer
comyel,53.3866,-117.5883,Geothlypis trichas,Common Yellowthroat,2014-06-13,Summer
comyel,53.3866,-117.5883,Geothlypis trichas,Common Yellowthroat,2014-06-13,Summer
comyel,48.3197,-123.5463,Geothlypis trichas,Common Yellowthroat,2014-07-23,Summer
comyel,55.3968,-123.2112,Geothlypis trichas,Common Yellowthroat,2014-06-20,Summer
comyel,51.7563,-103.3055,Geothlypis trichas,Common Yellowthroat,2014-06-13,Summer
comyel,28.4856,-81.1028,Geothlypis trichas,Common Yellowthroat,2014-06-03,Summer
comyel,54.7089,-127.0394,Geothlypis trichas,Common Yellowthroat,2014-06-22,Summer
comyel,54.7089,-127.0394,Geothlypis trichas,Common Yellowthroat,2014-06-22,Summer
comyel,54.7089,-127.0394,Geothlypis trichas,Common Yellowthroat,2014-06-22,Summer
comyel,55.937,-130.0003,Geothlypis trichas,Common Yellowthroat,2014-06-23,Summer
